genome_id,metagenome_id,genome_length,num_contigs,n50,num_16s,num_5s,num_23s,num_trna,completeness,contamination,quality_score,mimag_quality,otu_id,ecosystem,ecosystem_category,ecosystem_type,habitat,longitude,latitude
3300029941_1,3300029941,2995400,48,102618,1,1,1,45,92.19,0.32,90.59,HQ,OTU-1318,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__UBA4765;g__UBA4765;s__GCA_002365175.1,Aquatic,Freshwater,Aquatic,NULL,NULL
3300020220_78,3300020220,2049853,27,408648,1,1,1,33,96.45,0.74,92.75,HQ,OTU-4842,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_77,3300020220,2111898,15,249116,1,1,1,34,96.06,0.49,93.61,HQ,OTU-17785,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_76,3300020220,2134781,53,90765,0,2,0,35,97.84,1.62,89.74,MQ,OTU-17626,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_71,3300020220,2233237,16,240440,1,2,1,39,96.99,0.55,94.24,HQ,OTU-5688,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriaceae;g__UBA10438;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_70,3300020220,2249191,199,13423,1,1,1,23,93.74,0,93.74,MQ,OTU-13543,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methyloglobulus;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_67,3300020220,2225203,222,14245,1,1,1,43,88.25,1.84,79.05,MQ,OTU-3098,d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__UBA993;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_65,3300020220,2314726,135,30434,2,2,2,50,94.94,3.99,74.99,HQ,OTU-716,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_64,3300020220,2399054,102,42951,1,1,1,41,96.34,0.41,94.29,HQ,OTU-3095,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__UBA2463;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_63,3300020220,2415535,184,17311,1,1,1,37,91.89,0.89,87.44,HQ,OTU-3094,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_62,3300020220,2456539,71,65203,1,0,1,33,98.9,1.38,92,MQ,OTU-12820,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_60,3300020220,2550580,118,35609,1,1,1,46,96.59,2.27,85.24,HQ,OTU-3092,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SG8-4;f__SG8-4;g__UBA7708;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_58,3300020220,2710362,212,20203,0,0,0,33,94.05,4.97,69.2,MQ,OTU-3196,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_54,3300020220,2763674,302,12583,1,0,0,35,88.86,1.14,83.16,MQ,OTU-8177,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_52,3300020220,2858569,444,7044,0,1,1,30,69.49,0.91,64.94,MQ,OTU-5090,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__;g__;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_49,3300020220,2946579,305,11682,1,0,1,38,91.77,0.32,90.17,MQ,OTU-2436,d__Bacteria;p__Desulfobacterota;c__Desulfobaccia;o__Desulfobaccales;f__0-14-0-80-60-11;g__0-14-0-80-60-11;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_48,3300020220,3072504,113,44741,0,0,0,25,81.81,3.38,64.91,MQ,OTU-14992,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__UBA9464;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_47,3300020220,3075084,61,109176,1,1,1,34,92.09,0.74,88.39,HQ,OTU-13130,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_44,3300020220,3306190,32,192743,0,4,0,44,88.53,0.28,87.13,MQ,OTU-9514,d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Silvanigrellales;f__Silvanigrellaceae;g__;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_43,3300020220,3125536,448,8126,0,1,1,26,74.39,4.52,51.79,MQ,OTU-10710,d__Bacteria;p__Desulfobacterota;c__BSN033;o__SM23-61;f__SM23-61;g__;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_42,3300020220,3355513,590,6000,0,1,0,39,65.3,1.36,58.5,MQ,OTU-2438,d__Bacteria;p__Myxococcota;c__UBA4248;o__UBA7976;f__UBA1532;g__;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_34,3300020220,3960997,272,21535,0,1,1,47,59.77,1.12,54.17,MQ,OTU-1250,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_33,3300020220,4060596,175,47190,0,1,1,46,95.97,1.38,89.07,MQ,OTU-10558,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__UBA9464;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_30,3300020220,4085473,634,6967,3,1,2,42,77.18,3.26,60.88,MQ,OTU-10705,d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__Desulfomonilales;f__Desulfomonilaceae;g__;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_29,3300020220,4429881,280,22965,1,1,1,38,91.44,4.16,70.64,HQ,OTU-16914,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__UBA4142;f__UBA4142;g__UBA4142;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_21,3300020220,5405477,51,232816,1,0,1,43,97.75,0.13,97.1,MQ,OTU-6365,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA10327;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_106,3300020220,1013312,209,4956,1,1,0,26,58.97,0.45,56.72,MQ,OTU-5845,d__Bacteria;p__Actinobacteriota;c__UBA1414;o__UBA1414;f__;g__;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_105,3300020220,1000435,156,6993,0,0,0,30,55.86,0.71,52.31,MQ,OTU-5033,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__AcAMD-5;g__;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020220_101,3300020220,1123586,48,51987,1,1,1,45,82.41,0.93,77.76,MQ,OTU-15246,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__UBA10416;g__UBA10416;s__,Aquatic,Freshwater,freshwater lake,29.658,-6.1786
3300020219_57,3300020219,506701,75,7709,0,0,0,15,52.81,0,52.81,MQ,OTU-2377,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_56,3300020219,549350,56,11845,1,1,0,28,69.8,0,69.8,MQ,OTU-8636,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__GWA1-40-21;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_52,3300020219,652431,11,166245,2,1,1,42,55.53,0,55.53,MQ,OTU-2006,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Kaiserbacteraceae;g__C7867-001;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_50,3300020219,742107,1,742107,1,0,1,43,75.29,0,75.29,MQ,OTU-2372,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Kaiserbacteraceae;g__C7867-001;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_47,3300020219,885914,58,19520,1,1,0,45,64.81,1.85,55.56,MQ,OTU-8958,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA10212;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_45,3300020219,972572,71,19481,1,1,0,40,57.8,0,57.8,MQ,OTU-4941,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA1400;f__Pacebacteraceae;g__UBA924;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_33,3300020219,2388838,126,26631,2,1,1,50,91.22,3.72,72.62,HQ,OTU-867,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_31,3300020219,2709267,65,69847,1,1,1,46,96.64,0,96.64,HQ,OTU-16761,d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__Zixibacteria-1;f__;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_29,3300020219,2740798,290,12562,1,1,1,38,74.71,2.3,63.21,MQ,OTU-12586,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA10506;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_28,3300020219,2831498,416,7462,0,0,0,32,77.72,3.91,58.17,MQ,OTU-13967,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__SG-bin7;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_26,3300020219,2956366,229,18394,1,1,1,38,82.56,1.14,76.86,MQ,OTU-5849,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA2402;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_24,3300020219,3223824,257,19779,1,0,0,36,86.93,2.27,75.58,MQ,OTU-16000,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA4658;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_23,3300020219,3422595,97,55845,0,0,0,38,94.56,1.08,89.16,MQ,OTU-11134,d__Bacteria;p__Omnitrophota;c__Omnitrophia;o__Omnitrophales;f__GWA2-52-8;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_22,3300020219,3382685,323,13447,1,1,1,34,90.48,1.48,83.08,HQ,OTU-12492,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_21,3300020219,3477360,184,28190,0,0,0,38,95.97,0.65,92.72,MQ,OTU-7428,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA4660;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_20,3300020219,4476710,297,20787,0,1,1,35,95.17,0,95.17,MQ,OTU-11132,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_19,3300020219,4552615,227,30768,0,0,0,41,96.55,1.44,89.35,MQ,OTU-8680,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_16,3300020219,5173762,710,8261,1,0,0,45,76.35,4.65,53.1,MQ,OTU-16249,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Ga0077546;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_15,3300020219,5353099,244,33027,0,1,0,37,95.45,0.76,91.65,MQ,OTU-1076,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA2329;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020219_12,3300020219,7429097,231,88897,2,1,1,71,90.6,4.38,68.7,HQ,OTU-1078,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020214_80,3300020214,480724,41,16346,1,0,1,42,53.98,0,53.98,MQ,OTU-9125,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__1-14-0-10-40-38;g__;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_69,3300020214,519427,13,89860,1,1,1,34,57.63,0,57.63,MQ,OTU-7503,d__Archaea;p__Nanoarchaeota;c__Woesearchaeia;o__Pacearchaeales;f__UBA73;g__;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_68,3300020214,608510,22,39729,1,1,1,47,72.71,0,72.71,MQ,OTU-1752,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__Harrisonbacteraceae;g__;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_67,3300020214,679264,52,17719,1,1,1,46,70.12,0,70.12,MQ,OTU-15574,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Taylorbacteraceae;g__2-02-FULL-48-16;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_60,3300020214,883121,74,18937,1,1,2,37,61.14,1.87,51.79,MQ,OTU-7367,d__Archaea;p__Nanoarchaeota;c__Woesearchaeia;o__Pacearchaeales;f__UBA73;g__1-14-0-10-34-76;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_53,3300020214,1022470,88,15332,0,1,1,21,68.7,0.79,64.75,MQ,OTU-13553,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__Nanopelagicaceae;g__IMCC26077;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_52,3300020214,1074214,74,24269,1,1,1,41,80.56,1.39,73.61,MQ,OTU-15246,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__UBA10416;g__UBA10416;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_50,3300020214,1111827,41,41383,1,1,1,47,79.17,2.31,67.62,MQ,OTU-6163,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Peribacterales;f__Peribacteraceae;g__2-12-FULL-55-11;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_49,3300020214,1084700,138,9634,0,0,0,31,68.03,2.22,56.93,MQ,OTU-14911,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__Methylopumilus;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_44,3300020214,1841313,254,8193,0,0,0,31,76.13,4.32,54.53,MQ,OTU-3095,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__UBA2463;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_42,3300020214,1924774,95,46479,0,0,0,19,78.12,0.96,73.32,MQ,OTU-716,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_41,3300020214,2131449,76,59252,1,0,0,36,87.12,0,87.12,MQ,OTU-17465,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_38,3300020214,2241977,54,67238,0,2,0,37,95.9,0.87,91.55,MQ,OTU-10321,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__UBA961;g__UBA961;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_35,3300020214,2402298,75,47399,1,1,1,37,93.07,0.69,89.62,HQ,OTU-8181,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_33,3300020214,2611352,84,47447,1,1,1,45,96.7,0,96.7,HQ,OTU-8179,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__GCA-2712585;g__;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_31,3300020214,2695658,110,39455,1,1,1,48,96.7,1.19,90.75,HQ,OTU-8178,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_30,3300020214,2887013,99,47331,1,1,1,40,95.45,0.67,92.1,HQ,OTU-8177,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_26,3300020214,3095485,110,55514,1,1,2,42,91.45,1.71,82.9,HQ,OTU-11219,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__IMCC26207;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_22,3300020214,3571161,41,147985,0,0,0,45,97.44,1.1,91.94,MQ,OTU-16865,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_21,3300020214,4245157,366,16311,1,1,1,39,96.09,1.45,88.84,HQ,OTU-16866,d__Bacteria;p__Latescibacterota;c__UBA8240;o__UBA8240;f__UBA8240;g__;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_20,3300020214,4541710,339,19494,1,1,0,33,93.52,0.81,89.47,MQ,OTU-16867,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__SG8-41;g__UBA5216;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_15,3300020214,4933063,195,60079,1,2,1,44,90.48,1.68,82.08,HQ,OTU-9323,d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__;g__;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020214_14,3300020214,5455635,90,100665,1,1,1,47,97.4,3.55,79.65,HQ,OTU-7544,d__Bacteria;p__UBP10;c__GR-WP33-30;o__UBA9968;f__;g__;s__,Aquatic,Freshwater,freshwater lake,29.586,-4.8915
3300020213_72,3300020213,513885,74,7650,1,2,2,29,54.63,0.56,51.83,MQ,OTU-13595,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Kaiserbacteraceae;g__C7867-001;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_63,3300020213,717066,6,173033,1,1,1,42,68.39,0,68.39,MQ,OTU-4884,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Kaiserbacteraceae;g__C7867-001;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_61,3300020213,762732,136,5720,0,0,0,10,56.08,0.58,53.18,MQ,OTU-4886,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA5158;f__UBA5158;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_60,3300020213,834131,37,34764,1,1,1,43,61.85,0,61.85,MQ,OTU-4885,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__Liptonbacteraceae;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_59,3300020213,866770,15,105243,1,1,1,38,62.54,0.85,58.29,MQ,OTU-2349,d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__B142;f__;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_58,3300020213,875958,12,113468,1,1,1,46,78.74,0,78.74,MQ,OTU-7578,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Kaiserbacteraceae;g__1-14-0-10-45-20;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_57,3300020213,909147,41,38572,1,1,1,41,68.32,0,68.32,MQ,OTU-4943,d__Bacteria;p__Patescibacteria;c__ABY1;o__Uhrbacterales;f__2-12-FULL-60-25;g__21-14-all-47-17;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_52,3300020213,1079704,107,12406,0,0,1,36,70.05,0.61,67,MQ,OTU-5440,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Peribacterales;f__Peribacteraceae;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_37,3300020213,1925792,302,7106,0,0,0,29,66.31,1.01,61.26,MQ,OTU-6483,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__;f__;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_34,3300020213,2139202,71,46958,0,0,0,16,58.62,0,58.62,MQ,OTU-14891,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_32,3300020213,2252498,107,36170,0,0,0,28,62.67,1.09,57.22,MQ,OTU-2617,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA1301;f__UBA1301;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_31,3300020213,2329769,352,7383,0,0,0,33,56.94,0.56,54.14,MQ,OTU-1303,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__RBG-16-69-14;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_28,3300020213,2710658,28,169629,1,1,1,46,97.74,0,97.74,HQ,OTU-16761,d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__Zixibacteria-1;f__;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_27,3300020213,2743963,502,5564,1,0,0,29,51.52,0,51.52,MQ,OTU-10652,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_25,3300020213,2895460,119,45643,0,0,0,19,51.75,0,51.75,MQ,OTU-15836,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Ga0077529;g__UBA11888;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_24,3300020213,2945230,164,29301,1,1,2,35,82.47,3.45,65.22,MQ,OTU-12586,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA10506;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_23,3300020213,3204553,66,75767,1,1,1,35,83.81,1.08,78.41,MQ,OTU-11134,d__Bacteria;p__Omnitrophota;c__Omnitrophia;o__Omnitrophales;f__GWA2-52-8;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_20,3300020213,3604423,21,352416,0,2,0,40,100,0.55,97.25,MQ,OTU-6146,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__ELB16-189;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_15,3300020213,4329199,534,9862,0,1,0,33,73.01,1.26,66.71,MQ,OTU-15554,d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Silvanigrellales;f__Silvanigrellaceae;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020213_14,3300020213,4632023,220,36137,1,1,1,41,96.04,0.5,93.54,HQ,OTU-11132,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,Aquatic,Freshwater,freshwater microbial mat,161.59,-77.5281
3300020204_71,3300020204,1123148,69,24885,0,0,0,32,76.09,1.89,66.64,MQ,OTU-16202,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__AcAMD-5;g__AcAMD-5;s__,Aquatic,Freshwater,freshwater lake,29.9408,-6.4662
3300020204_70,3300020204,1136597,140,10313,1,2,1,33,65.49,1.33,58.84,MQ,OTU-5033,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__AcAMD-5;g__;s__,Aquatic,Freshwater,freshwater lake,29.9408,-6.4662
3300020204_68,3300020204,1211502,54,61787,1,1,1,47,85.56,0.1,85.06,MQ,OTU-15246,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__UBA10416;g__UBA10416;s__,Aquatic,Freshwater,freshwater lake,29.9408,-6.4662
3300020204_66,3300020204,1305075,50,52918,1,1,1,42,98.71,3.4,81.71,HQ,OTU-10954,d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosotenuis;s__,Aquatic,Freshwater,freshwater lake,29.9408,-6.4662
3300020204_64,3300020204,1705394,84,50269,1,1,1,38,93.37,1.08,87.97,HQ,OTU-910,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Coccinistipes;s__,Aquatic,Freshwater,freshwater lake,29.9408,-6.4662
3300020204_63,3300020204,1766708,47,67983,1,1,1,40,75.86,0,75.86,MQ,OTU-8280,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__UBA2093;s__,Aquatic,Freshwater,freshwater lake,29.9408,-6.4662
3300020204_62,3300020204,1771769,69,42332,1,1,2,29,82.24,2.64,69.04,MQ,OTU-2384,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g;f__UBA955;g__UBA955;s__,Aquatic,Freshwater,freshwater lake,29.9408,-6.4662
3300020204_60,3300020204,1905185,284,7493,0,0,0,31,66.48,0.57,63.63,MQ,OTU-8281,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__;s__,Aquatic,Freshwater,freshwater lake,29.9408,-6.4662
